Date,Titles
07-08-2022,"2023 Tata Safari Facelift vs Mahindra XUV700: Battle Of The Two Made-In-India 3-row Midsize SUVs. Tata Motors achieves 1 lakh milestone for its Intra pick-up in just over 3 years. M&M, Tata Motors, Tata Power, Vedanta among stock to watch out for on July 8. "
08-08-2022,"Every automatic SUV under Rs 10 lakh. MG Motor India banks on Comet EV to target 20% share of India's passenger EV market. Tata Motors Ltd Share Price Today, TATAMOTORS Share Price NSE, BSE. "
09-08-2022,M&M zips past Tata Motors to be India's second most-valued automaker. Jeep Compass ownership ordeal: Major issues a month after purchase. M&M overtakes Tata Motors to become 2nd most valued auto company. 
10-08-2022,"Tata Tiago AMT gearbox issue | Unresolved even after expensive actuator replacement. Tata Motors announces discounts of up to Rs 45000 in October 2022. Stock Market Highlights: Sensex ends 200 pts lower and Nifty50 slips below 17,250 — rupee at 82.32 vs dollar. "
12-08-2022,"Every automatic SUV under Rs 10 lakh. Tata Motors, Maruti Suzuki and TVS Motor: What makes Jefferies bullish of these 3 auto stocks. Tata group earmarks $90 billion investments in 5 years. "
13-08-2022,"Issues in my 5-month old Tata Safari | Terrible after-sales support. Garena Free Fire Max redeem codes for August 13, 2022: Check the details here | Mint. The 22 stocks that richie rich fund managers can't part with. "
14-08-2022,Rakesh Jhunjhunwala death anniversary: A look at how the 'Big Bull's portfolio has performed since his demise. Top 5 stocks in terms of holding value in Rakesh Jhunjhunwala's portfolio; Are you holding any?. Issues in my 5-month old Tata Safari | Terrible after-sales support. 
15-08-2022,"Automotive brands see value surge in latest India market study. 2021 Tata Harrier diesel: 1 year, 12000 km & 3rd free service update. Not just Tata Motors, Mahindra too has now built India's most valuable electric vehicle company. "
16-08-2022,"Tejas Networks shares rise 7% on winning Rs 7,492-crore order from a Tata Group firm. Rakesh Jhunjhunwala death anniversary: A look at how the 'Big Bull's portfolio has performed since his demise. Tata Motors corrects over 7% in five days. "
17-08-2022,Tata Motors shares in focus today post release of April sales data. Tata Motors shares at 8-month high as UK-based subsidiary JLR announces investment plan in EV. Tata Motors shares zoom 8% post Q4 global wholesales. 
19-08-2022,"Tata Motors hits 8-month high on strong Q4 hopes; stock up 20% in 3 weeks. Tata Motors Hits 8-Month High on Strong Q4 Hopes, Shares Jump 20% in 3 Weeks. Has Tata removed Rear Wash-Wipe from all Nexon variants?. "
20-08-2022,"Tata Motors increases UV market share to 19 percent. 2022 Mahindra Scorpio Classic launch slated for 20 August. TCS delays select employees' performance bonus, variable pay for Q1 FY23. "
21-08-2022,Tata Motors to purchase Ford India’s manufacturing plant worth Rs 725.70 Crore. 2022 Hyundai Tucson Review - Page 15. Tata Motors increases UV market share to 19 percent. 
22-08-2022,"Adani Power shares recover 100% from 52-week low; right time to buy?. Tata Motors Releases 8th Annual CSR Report for FY22. Trade setup for Aug 22, 2022: Things to know before stock market's Opening Bell | Mint. "
23-08-2022,RVNL shares recover 306% from 52-week low; here are the new price targets. Tata Motors corrects over 7% in five days. From Maruti Gypsy to Tata QRFV: How Made-in-India defence vehicles have evolved. 
24-08-2022,Tata Motors teases new SUV: Here's what could be 'Coming Soon'. Rumour: Tata Harrier mid-life facelift in the works; could get ADAS & Petrol engine option. Tata Motors teases launch of a new SUV: What to expect | Mint. 
25-08-2022,"₹1 to ₹3,429: Blue-chip stock turns ₹1 lakh to ₹28 Cr in 23 years: Should you buy? | Mint. Delhi’s DTC to get 8,000 E-buses by 2025: Arvind Kejriwal. This Tata Group firm hits upper circuit. Here's why. "
26-08-2022,"Tata Motors in association with Venkataramana Motors inaugurates its First All-Women Passenger Vehicles Showroom .... Stock Market Highlights 26 Aug 2022: Nifty, Sensex end with over 1% cut this week; How it happened. Tata Motors inaugurates its first all-women passenger vehicle showroom in Southern India. "
27-08-2022,"Rs 65 to Rs 460 in two years: More upside left in this Jhunjhunwala stock?. Tata Motors #JET Edition launched: Why this after the Dark Edition and what's different. Tata Motors launches JET edition of Nexon, Harrier and Safari: Check price | Mint. "
28-08-2022,"Tata Motors launches Jet edition of Nexon, Harrier and Safari: All you need to know. JEE Advanced 2022 IIT entrance exam today: Check timings and other details here | Mint. India Vs Pakistan Asia Cup 2022 in Pics: Answers to all your queries regarding Ticket, Team, Timings and more. "
29-08-2022,"Tata Motors Body Solutions posts third straight year of losses, increases focus on EVs. Trade setup for Aug 29, 2022: Things to know before stock market's Opening Bell. Tata Motors rolls out Harrier’s Jet Edition: Check price, features and more. "
30-08-2022,"Share Market HIGHLIGHTS June 27, 2023 Nifty 50, Sensex | Bakrid market holiday on Thursday (June 29), not .... Maruti, Hyundai, Tata and Kia open FY2024 with double-digit wholesales growth in April. Why 8 former Indian Navy officers are imprisoned in Qatar | Mint. "
31-08-2022,"Ola’s valuation slashed 35% to $4.8 billion by US investor Vanguard. Auto Sales In August 2022: Maruti Suzuki Sales Jump 26%, Hero MotoCorp Sales Rise 2%. Tata Motors Offering Huge Discounts for these Cars: Offer Valid 31st Aug,2022. "
02-09-2022,"India's safest hatchback, Tata ALTROZ, turns two. Tata Steel Long Products accepts LOA for acquisition of Neelachal Ispat Nigam. Sensex sinks 398 pts, Nifty below 16,950 as STT hike, global cues weighs. "
03-09-2022,Safest cars in India with best Global NCAP rating in 2024: From Tata Harrier to Punch and Mahindra XUV 300. TCS Board To Consider Share Buyback Proposal On Oct. 11. Tata Motors offers massive discounts in March: Check prices. 
04-09-2022,"Pakistan polls: A timeline of key events leading up to 8 February parliamentary election | Mint. Watch | Curvv: Tata Motor’s new concept EV. Tata Tigor XZ CNG On Road Price, Features & Specs, Images. "
05-09-2022,Tata Motors Limited - Appointment. Tata Motors reappoints ex SBI Chairman Om Prakash Bhatt as additional director. Tata Motors reappoints ex SBI Chairman Om Prakash Bhatt as additional director. 
06-09-2022,"Oil & gas shares fire up: BPCL, Indian Oil, ONGC hit 52-week highs. Tata Motors delivers 21 EVs in Bhopal in one day. Horoscope Today: Money astrological predictions for 9 June 2023 | Mint. "
07-09-2022,Tata Motors passenger vehicle range get a price hike of 0.55 per cent. Tata Motors Hikes Passenger Vehicle Prices By 0.55%. Tata Motors hikes passenger vehicle prices. 
08-09-2022,"Tata Motors launches Tigor XM variant powered with its iCNG technology at INR. 7,39900. Ahmedabad: Tata Motors to acquire Ford plant for Rs 726 crore. Head-bobbing tales | Story of our Tata Altroz DCA | 1 year and 6 months and 7300 km up!. "
09-09-2022,"On World EV Day, Tata Motors announces expansion of its portfolio to make EVs more accessible in India. World EV Day | Network18 Exclusive: Tata Motors may soon roll out India's cheapest electric car. Tata dealership ordered to provide new Sumo SUV after losing case but there's a problem!. "
10-09-2022,Tata Tiago AMT gearbox issue | Unresolved even after expensive actuator replacement. Tata Tiago EV bookings start tomorrow: Details explained. Top 3 Tata cars sold in India in September 2022. 
11-09-2022,"Tata Motors to delist American Depositary Shares from NYSE | Mint. Tata Motors team in Maharashtra to investigate ST bus fires. 50,000 and counting! Tata Motors MD looks back at the EV journey so far. "
12-09-2022,"Auto, IT ensure Sensex, Nifty end in green; Tata Motors, HCL Tech shine | Mint. JK Tyre surges 10% on completion of first phase of capacity expansion. Driverless taxis gain ground in San Francisco. "
15-09-2022,"Tata Motors shares: UK on brink of recession, target price to be hit?. Tata Tiago EV to launch on September 28: What to expect | Mint. Tata Power to develop 4 MWp solar project at Tata Motors' Pune plant. "
16-09-2022,"Tata Motors surges 6%, hits over 4-month high on strong Q3 performance. Nexon diesel review: Owning my 3rd Tata car in 15 years. Tata Harrier XMAS and XMS variants launched; prices start at Rs 17.20 lakh. "
18-09-2022,"India’s own Electric SUV, Tata Nexon EV MAX makes a landmark entry to India Book of Records. Garena Free Fire Max redeem codes for September 18, 2022: Check details | Mint. Tata Nexon EV Max Becomes First Electric Car To Cross Umling La Pass. "
19-09-2022,"Tata Motors increases prices for Commercial Vehicles by 3%; details of share price, vehicle sales. Tata Motors Launches All-New 5W30 Synthetic Engine Oil for Commercial Vehicles. Tata Motors Hiring; Check Details Here. "
20-09-2022,"IndusInd Bank rises 3% on UBS upgrade; notches 9% gain in last 3 sessions. After 350% return in 6 months, this multibagger hits a new 52-week high. Here's why. High voltage alert on my Tata Nexon EV Max: Car refuses to start. "
21-09-2022,"Gautam Buddh Nagar news: All higher educational institutions closed on Sept 21, 22 for UP Trade Show, Moto GP | Mint. Tata Motors celebrates the roll-out of 400000th unit of Nexon, launches XZ+(L) variant. Tata Nexon sales in India surpass 400,000-unit milestone. "
22-09-2022,India's safest car turns 'One' Tata Motors launches the Punch CAMO Edition on the occasion of its first anniversary. 2022 Tata Punch Camo Edition officially teased: Launch today. Tata Motors currently not looking at petrol-powered Safari and Harrier. 
23-09-2022,"Adani Wilmar shares fall 53% from 52-week high; can the stock exit bear grip?. India’s own Electric SUV, Tata Nexon EV MAX makes a landmark entry to India Book of Records. Tata Motors announces Tiago EV. EDIT: Launched at Rs. 8.49 lakh; offers 315 km range. "
24-09-2022,Tata Punch Camo Edition launched – Why should you buy?. Top 3 upcoming electric cars under Rs 10 lakh. DIY Install: Auto-Dimming IRVM without cutting wires. 
25-09-2022,"India vs Australia 1st T20I: India beat Australia by 2 wickets, Surya, Ishan play crucial knocks | Mint. Installing auto-dimming IRVM in my Tata Nexon without cutting any wire. Three new cars to debut next week. "
26-09-2022,"Tata Motors shares slip 7% today, here's why. Stock Market Today 26th Sep 2022: Top Gainers and Losers - What investors should know. Tata Motors sets new benchmarks in pickups with Yodha 2.0, Intra V20 bi-fuel and Intra V50. "
27-09-2022,"Stock Market LIVE Updates: Nifty approaches 17,100 and Sensex bounces 400 pts from day's low as market returns. Tata Motors' Tiago EV to debut tomorrow; check details of the cheapest EV hatchback in India. Vastly different Tata service experience from ex-Ford service advisor. "
28-09-2022,"Get ready to Go.ev with Tiago.ev! Tata Motors launches its first electric hatch with segment-first, premium features. Tata Tiago EV India Launch on September 28, 2022. New Tata Tiago EV to be launched on 28 September. "
29-09-2022,"As Tata Motors brings electric to small cars, what it means for the auto stock? | Mint. Tata Motors screams as new Tiago EV electrifies shares. Rumour: Tata Harrier mid-life facelift in the works; could get ADAS & Petrol engine option. "
30-09-2022,"Stocks in news: Tata Motors, Ashok Leyland, Piramal Enterprises Aurobindo Pharma and more. Stocks To Watch Today: Maruti Suzuki, CIL, Adani Energy, Tata Motors & More. Tata Capital in talks with lenders to raise Rs 10,000 crore via debt. "
01-10-2022,"Benchmarks slip, but end 2023 with up to 20% gains; SmallCap index up 47%. Multibagger stock: This Tata group share surged 2,800% in one year. ₹1 lakh soared 1000 times to ₹10 Cr after two bonus shares: Buy the stock? | Mint. "
02-10-2022,"Ratan Tata gets a custom-built electric Nano. Tata Steel Long Products accepts LOA for acquisition of Neelachal Ispat Nigam. Top 10 Cars, SUVs Feb 2022 - Nexon Remains No 1 SUV. "
03-10-2022,"Stocks in news: Tata Motors, HCL Tech, Vedanta, Infosys and more. Top five safest cars for you in India to buy in 2022. Top 10 bestselling cars, SUVs in March 2022. "
04-10-2022,"Pakistan to get new govt soon? President Alvi and EC agree on poll date after months of delay | Mint. Watch | Walkaround - Tata Motor’s Curvv. Car News That Mattered This Week(April 4-10): 2022 Kia Seltos And Sonet Launched, Tata Curvv EV Concept Revealed, New Maruti Ertiga Bookings Open. "
05-10-2022,Tata's bestselling EV propels it to become India's top-selling SUV brand; here's why. 2020 Tata Harrier Automatic : Official Review - Page 98. New car launches in India in May 2022. 
06-10-2022,Head-bobbing tales | Story of our Tata Altroz DCA | 1 year and 6 months and 7300 km up!. SEBI relieves Tata Motors with a warning in 18-year old case. Dividend stocks to watch: These 11 stocks shall turn ex-dividend next week | Mint. 
07-10-2022,"Tata Nexon, Harrier, Altroz, Tigor prices hiked: Here's how much. Discounts of over Rs 40000 on Tata Safari, Harrier, and Nexon in July 2022. Mahindra’s electric vehicle plans are tearing up the tarmac. "
08-10-2022,"G R Infraprojects shares rise 4% on bagging order from NHAI. 2021 Tata Safari Review - Page 152. Monsoon update: Heavy rains expected in North, Central India between 8-10 Oct | Mint. "
09-10-2022,"Tata Tiago EV confirmed! Will it be India’s most affordable electric vehicle?. PV, 2- and 3-wheeler wholesales up 18% in August, OEMs eye festive season gains. New Ferrari Purosangue SUV teased; to be unveiled on 13 September. "
10-10-2022,"Tata Tiago EV Achieves 10,000 Sales In 4 Months. Get ready to Go.ev with Tiago.ev! Tata Motors launches its first electric hatch with segment-first, premium features. Sensex ends 200 pts lower, Nifty down 75 pts; FMCG, Consumer Durables drag | Mint. "
11-10-2022,"Share Market News Highlights: Sensex tanks 420 points, Nifty settles below 18,050; Tata Motors, Axis Bank, M&M among top drags. Tata Motors shares slip 5% despite Q2 loss narrowing to Rs 944.6 crore. Tata Motors to delist from New York Stock Exchange; here’s why. "
