Date,Titles
27-01-2023,Trent shares rally to hit new high; becomes fifth Tata Group firm to top Rs 1 lakh crore mcap
28-01-2023,"Tata Nexon races past 500,000 production milestone in 67 months |  Tata Punch EV, BYD Seal and other electric cars launching in India in 2023"
01-02-2023,"Tata Motors Share: Biggest Winner Of 2023, Starts New Year With A Bang; Trades Above Brokerages TPs, BUY MORE? |  Tata Motors share rises 2% on double-digit sales growth"
02-02-2023, Tata Motors logs 81069 cumulative sales in January 2023
03-02-2023, Tata Motors registers sales of 79705 units in February 2023
04-02-2023," Auto sales LIVE: Maruti Suzuki, Hero MotoCorp sales exceed analyst estimates in March 2023; Tata Motors a mixed bag"
05-02-2023, Pathetic Tata Nexon buying experience 
06-02-2023,"Tata Motors today launches the upgraded Nexon EV MAX XZ+ LUX |  Stocks to watch: Adani Enterprises, Tata Motors, NHPC, AstraZeneca, SJVN |  Tata Group's multibagger stock nears record high; buy, sell or hold?"
07-02-2023,"Tata Motors PV sales up 5% in June 2023: Tiago EV in high demand |  Tata Motors posts 5% YoY rise in PV sales in June 23, domestic sales up by 1% "
08-02-2023,"Adani Wilmar, Titan Company, Adani Total Gas, Tata Motors, L&T, other stocks to watch on August 2, 2023 |  Tata Altroz 1"
09-02-2023,"After Nexon facelift, new Tata Nexon EV to be unveiled on this date: What to expect |  2023 Tata Nexon Unveiled: Design, Safety, Features, Engine, Expected Price And More"
10-02-2023,"Buy Tata Motors; target of Rs 787: Sharekhan |  Tata Motors sells 37,961 EVs in H1 FY2024, EV share of PVs rises to 13"
11-02-2023,"Tata Motors Q2 Results Preview: Auto major likely to post net profit of ₹3,994 crore; revenue may rise 33% YoY  |  Tata Motors Q2 results Highlights: Will see better profitability as battery prices cool off, says management |  Tata Motors consolidated net profit at Rs 3800 crore"
12-02-2023,"Top 10 Car Makers In India In November 2023- Maruti Suzuki Leads, Tata Motors Sees Dip |  Stocks To Watch: Hindustan Zinc, M&M, Tata Motors, Deepak Nitrite & More"
14-02-2023, Sold my lemon Tata Harrier 
15-02-2023,Tata Motors repositions Nexon EV portfolio with aggressive pricing; enhances range of MAX variants to 453 kms |  Tata Motors announces National Exchange Carnival for customers |  How Tata's good service convinced me to upgrade from Hexa to Safari
16-02-2023,"Technical Chart Check: Multibagger in 1 year! Should you buy, sell or hold Tata Motors? |  2023 Tata Harrier bookings open: Gets ADAS, new 10 |  2023 Tata Safari to get ADAS; bookings open"
17-02-2023,"Adani Ports, Titan, Tata Motors among Nifty stocks that gained big post Q3 results; Tata Steel shares lead losers |  Buy Tata Motors; target of Rs 540: Motilal Oswal |  2023 Safari and Harrier bring ADAS to Tata lineup: Updated cabin with new gadgets"
18-02-2023, Tata Red Dark Editions teased; to be launched soon
19-02-2023,Tata Safari facelift testing begins |  The trouble with offbeat colors - Tata Punch booking experience
20-02-2023,These 2 Tata Group Stocks Have Started 2023 With A Bang |  Tata group stock: 3 reasons why Tata Motors shares can jump over 20% in next 12 months |  Tata Motors and Uber sign an MOU for XPRES-T EVs
21-02-2023, Tata Red Dark Editions to be launched tomorrow |  Buy Tata Motors; target of Rs 540: Motilal Oswal
22-02-2023, Tata Safari Red Dark Edition launched in India at Rs 22
23-02-2023, These 2 Tata Group Stocks Have Started 2023 With A Bang
24-02-2023, Tata Motors' Red Dark Edition SUVs featuring advanced ADAS features explained  |  2023 Tata Safari launched in India; prices start at Rs 15
25-02-2023," Tata Motors Dark edition range — Top 3 highlights |  Top car and bike news this week: From Tata Harrier, Safari Red Dark edition to 'SUV' of scooters"
26-02-2023,2023 Tata Safari launched in India: Variants explained
01-03-2023,Tata Motors stocks poor show continues after automaker delivers 100 e-buses to Assam
02-03-2023, Tata Motors commences deliveries of the 'Fastest Booked' EV in India! |  Tata Motors announces discounts of up to Rs 35000 in February 2023
03-03-2023, Tata Motors achieves 50 lakh units production milestone
04-03-2023," Tata Motors sales in March up by 3% |  Maruti Suzuki, Tata Motors, Hero MotoCorp shares gain on March sales data, price hikes"
05-03-2023, Pathetic Tata Nexon buying experience 
06-03-2023,"Apex court cautions HC in Tata Motors case |  Tata Motors, Trent: These 15 Tata group stocks have outperformed Sensex in 2023; should you invest now?"
07-03-2023,"Buzzing stocks on July 3, 2023: Tata Motors, Suzlon Energy, ZEEL, Mazagon Dock, BSE, others |  Tata Motors price hike: Nexon, Altroz, Harrier and more to get expensive from July 17 |  Tata Motors hikes vehicle prices"
08-03-2023,"Tata Motors, Maruti Suzuki, M&M shares: Can mutual fund NFOs give these auto stocks a lift? |  Can Tata Motors achieve zero net debt by March 2024?"
09-03-2023,"Tata Nexon facelift launch on September 14: Expected price, specs, features |  Tata Nexon Facelift launch in September 2023 - Page 45 |  2023 ‘Tata Nexon"
10-03-2023,"Maruti Suzuki, Tata Motors, M&M, Hero MotoCorp: Analysts share views on Sept sales data |  Tata Motors sells 44,809 cars, SUVs in Sep 2023: Nexon facelift, Nexon EV drive sales |  Tata Motors share price Today Live Updates : Tata Motors closed today at ₹620"
11-03-2023,"Better Q2 show drives Tata Motors stock |  Tata Motors clocks consolidated net profit of 3,800cr in Q2FY24 |  Buzzing Stocks: Tata Motors, M&M Financials, Britannia Industries, Maruti Suzuki, L&T and others"
12-03-2023,"Insider Selling in this Tata Stock, Tata Motors Demerger Impact, and More |  My Tigor got mangled in a crash: Tata's frustrating after-sales support"
14-03-2023, Tata Motors shares to end range-bound trend? Here are key triggers for the breakout
17-03-2023,"Tata Motors, Tata Steel, Tata Power, TCS: Tata group shares that MFs bought & sold in Feb"
19-03-2023," Tata Motors passenger vehicles upgraded to conform to BS-VI emission norms  |  Tata Motors upgrades PV range to conform to stricter emission norms; Maruti, Mahindra on course"
21-03-2023,"Tata Motors to hike commercial vehicle prices from April 1: Details here |  BS6 norms make CVs costlier; Tata Motors announces 5% price hike, effective April 1 |  Tata Motors to hike commercial vehicle prices for second time in 2023"
22-03-2023,"Tata Motors receives an order for 1000 XPRES T EVs from OHM E Logistics Pvt Ltd in Hyderabad |  Stocks in focus: Tata Motors, IOC, HG Infra and more"
24-03-2023," Maruti Suzuki targets sales via Nexa outlets to overtake Hyundai, Tata Motors "
25-03-2023,2023 Tata Harrier facelift spotted testing
27-03-2023,How a Tata dealership deceitfully sold me a damaged Harrier: What now
28-03-2023,"Tata Motors shares rose 144% from 52-week low, overbought on charts; what’s next? |  Tata Motors shares hit fresh all-time high on demerger plan |  Tata Motors shares hit record high on February sales; check details"
30-03-2023,How a Tata dealership deceitfully sold me a damaged Harrier: What now |  Maruti Suzuki India vs Tata Motors: Which automobile stock can deliver better returns? |  Tata IPL 2023 to Go
31-03-2023,"Tata Motors to demerge passenger, commercial business into two separate listed entities |  Buy Tata Motors, target price Rs 760: Prabhudas Lilladher |  Tata Motors shares jumped 22% in 2023 so far; can they move beyond prior highs to scale Rs 500?"
01-04-2023, Exclusive: Tata Motors brings TCS veteran Rajesh Kannan to drive its future AI and ML initiatives
02-04-2023,Tata Motors announces a 'National Exchange Carnival' for its customers |  Tata's new 1
04-04-2023," Top 7 Car Manufacturers In March 2023, Tata Motors Finally Overtakes Hyundai For Second Spot"
05-04-2023, Top 10 highest-selling cars and SUVs in April 2023: Maruti WagonR to Tata Punch
06-04-2023, Expect PV segment growth to moderate to 5-7% this fiscal: Tata Motors
07-04-2023,"Stocks to watch on July 4, 2023: Kansai Nerolac Paints, Tata Motors, Paras Defence, Motilal Oswal, others"
08-04-2023,"Tata Motors rolls out 300,000th Punch 28 months after launch |  Rs 50 to Rs 235: This Tata group stock turned into a multibagger in three years; buy, sell or hold?"
09-04-2023,"Tata Nexon facelift: What Nomura says on new launch, share price target |  Tata Nexon facelift bookings to open from 4 September 2023 |  Tata Nexon facelift unveiled; bookings to open on September 4"
10-04-2023," Rate-sensitive stocks, Tata Motors, Bajaj Finance, consumption stocks and Valiant Lab among top stocks to t"
11-04-2023,"D-Street Newsmakers: Tata Motors, Zomato, Titan among 10 stocks that were in focus on November 3 |  Haryana company gifts Tata cars to employees before Diwali: Details"
12-04-2023,"Stock recommendations by share market analysts for December 4, 2023: Tata Motors, Bajaj Electricals, SRF, NHPC, Finolex Cables |  Tata Motors share price Today Live Updates : Tata Motors closed today at ₹705 |  Tata Motors: The Mistake that can Cost You a Lot of Money - Profit Hunter by Equitymaster"
13-04-2023, Multibagger stock gained 791% in three years; supplier for Tata Motors might hit fresh high |  Tata Motors share price today: Action in Tata Group auto stock suggests further upside - Check chart pattern
14-04-2023,"Tata Motors in the lead as compact SUV volumes cross 1 million-mark in FY23 |  Tata Motors Announces Price Hike Across Passenger Vehicle Models Starting May 1, 2023 |  Tata Motors Q4 Results 2023: Date, Time, Preview, Expectations, Stock Performance Ahead Of Quarterly Earnings"
15-04-2023,Tata Motors to increase prices of its passenger vehicles from this date
16-04-2023,"Pune News : Tata Motors issues clarification on EV fire incident held at Katraj |  Suryakumar Yadav, Ishan Kishan lead MI to 5 wickets win against KKR at Tata IPL 2023  |  Tata Nexon EV fire in Pune: Unauthorised repair led to short circuit, investigation reveals"
17-04-2023,"Tata Motors to hike prices in India from 17 July |  #DARK TO THE MAX Tata Motors introduces the new Nexon EV MAX #DARK |  Stocks to Watch: Infosys, HDFC Bank, Reliance, Tata Motors, Vodafone Idea "
18-04-2023,"Hot stocks on April 18, 2023: Reliance Industries, Tata Motors, Zomato, Delhivery, and more |  Fundamental Radar: Tata Motors a play on EPV space as well as strong JLR order book |  Tata Altroz CNG launch tomorrow: Expected price, features, specs"
19-04-2023," Tata Motors opens bookings of the Altroz iCNG – India's first Twin Cylinder CNG with Uncompromised Boot space |  Tata Altroz CNG to be launched on April 19, 2023"
20-04-2023,"Hot stocks on April 20, 2023: Tata Motors, Adani Ports, Titan Company, Indigo Paints and more"
21-04-2023, Tata Altroz: Rear seatbelt buckle comes off in 4 pieces! |  Tata Motors gets a new chief strategic officer
22-04-2023,How a Tata dealership deceitfully sold me a damaged Harrier: What now |  All carmakers selling EVs in India: Tata Motors to Mercedes-Benz
23-04-2023,"Highest-selling Tata Motors cars in March 2023: Nexon, Punch lead the way |  Tata Altroz CNG to be launched on April 19, 2023"
24-04-2023,"Tata Motors Serves the Nation's Heroes, Ties Up with Kendriya Police Kalyan Bhandar"
26-04-2023,"Hot stocks on April 26, 2023: Tata Motors, Rallis India, Hindalco, Ipca Labs, and more |  2020 Tata Harrier Automatic : Official Review - Page 116"
27-04-2023, Tata Tigor EV waiting period stands at up to 4 weeks
28-04-2023,Tata Motors did not mock MG Comet EV: Calls viral images ‘distasteful’
29-04-2023," Tata Motors did not mock MG Comet EV, calls viral image ‘distasteful’  |  Tata Motors files a record 158 patents in FY2023"
30-04-2023, 35000 on Tata Safari and Harrier
01-05-2023,"Tata Azura Name Trademarked - Curvv's Production Name? |  Tata Motors, Ashok Leyland among 7 Indian auto stocks to buy as Jefferies sees strong returns in 2023 "
02-05-2023, Tata Motors gears up to increase production with recently acquired Ford India plant
03-05-2023," Tata Motors surpasses 5 million passenger vehicles mark, unveils celebratory campaign"
04-05-2023, Tata Motors appoints Inchcape as the distributor of commercial vehicles in Thailand
05-05-2023," Meet Tata Motors’ backed engineer launching new two-seater EV, Mukesh Ambani is his…"
06-05-2023,"Tata Motors rises to hits 52-week high on Rs 13,000 crore capex plans |  Should You Invest In Tata Motors After 39% Rally YTD ? |  Tata Group to build Rs 13,000 crore EV battery plant in Gujarat: Details"
07-05-2023," Rakesh Jhunjhunwala Birth Anniversary: Aptech, NCC, Tata Motors, Titan, IHCL among Jhunjhunwala multibagger stocks that have outperformed Nifty50 in 1 year"
09-05-2023,12 MWp on-site solar project at Tata Motors' Pune manufacturing facility
10-05-2023,"Tata Motors share price Today Live Updates : Tata Motors closed today at ₹619 |  Tata Motors to equip 50% workforce with new-age auto tech |  Tata Group's upcoming IPO can be next wealth creator for investors, says Ambareesh Baliga"
11-05-2023,"Buy Tata Motors; target of Rs 787: Sharekhan |  Tata Motors offers on Tiago, Tigor, Punch, Altroz, Harrier  |  Tata Altroz 1"
12-05-2023,"Tata Motors launches all-new Intra V70 pickup, Intra V20 Gold pickup and Ace HT+ |  2023 Tata Nexon Facelift Review - Page 24 |  Tata Motors share price Today Live Updates : Tata Motors closed today at ₹708"
13-05-2023, Tata Safari gets discounts of up to Rs
14-05-2023,"Tata Punch crosses two lakh production milestone in 19 months: What makes it special |  Chandrasekaran interview: Tata boss reveals new road map for India's oldest, most iconic conglomerate |  Apple iPhone 15 and 15 Plus to be manufactured in India by Tata Group: Report "
15-05-2023,"Tata Motors Hits 6-Plus-Year High, Shares Up 40% So Far in 2023 on Solid Outlook |  Tata Motors hits over 6-year high; up 40% thus far in 2023 on solid outlook |  Tata Motors share price hits new 52-week high after Q4; 5 key triggers for the stock ahead "
16-05-2023,Reduce Tata Motors; target of Rs 457: HDFC Securities |  JLR: The engine revving up Tata Motors’ profitability 
17-05-2023,"Tata Motors on a roll: Should you ride this home-grown auto major now on D-Street? |  Stocks To Watch: Tata Motors, Pfizer, PVR Inox, HPCL, Kalyan Jewellers, IGL, Adani Stocks, DLF"
